shipment_id,origin_country,destination_country,carrier,mode,weight_kg,volume_cbm,distance_km,num_items,is_hazardous,fuel_price_index,customs_declared_value_usd,value_density_usd_per_kg,promised_transit_days,ship_month,carrier_avg_delay_rate,carrier_shipment_count,lane_volume,is_delayed
SHP0005175,CN,IN,DHL-Freight,Sea,1062.3,4.27,1579.4,207,0,97.8,4575.9,4.31,27,1,0.2991150442477876,3390,228,0
SHP0010689,TR,VN,DB Schenker,Rail,1300.1,5.27,4689.9,68,0,106.0,25426.3,19.56,14,4,0.18876941457586618,3348,215,1
SHP0005670,FR,IN,DHL-Freight,Sea,1654.8,5.21,456.0,115,0,111.8,76976.65,46.52,29,6,0.2991150442477876,3390,193,1
SHP0006093,VN,NL,DHL-Freight,Sea,2495.7,8.63,743.3,360,0,97.2,128217.7,51.38,28,6,0.2991150442477876,3390,241,0
SHP0004527,PL,US,DB Schenker,Air,3497.6,9.72,8543.8,373,0,102.1,86422.05,24.71,5,8,0.18876941457586618,3348,245,0
SHP0019243,TR,DE,DB Schenker,Air,1662.4,5.92,10353.3,167,0,93.5,9199.52,5.53,6,3,0.18876941457586618,3348,218,0
SHP0014911,VN,IN,DHL-Freight,Air,4517.5,13.53,11809.9,176,0,101.1,136928.91,30.31,7,8,0.2991150442477876,3390,203,0
SHP0003478,PL,TR,CMA-CGM,Road,1216.9,3.89,1071.6,34,0,92.5,70329.59,57.79,6,2,0.4322884012539185,3190,227,0
SHP0016891,US,IN,MaerskX,Rail,332.4,0.87,629.9,440,0,111.2,1555.11,4.68,12,10,0.15361354702146962,3307,230,0
SHP0008473,US,GB,CMA-CGM,Air,2475.9,15.92,9023.4,355,0,81.3,126879.95,51.25,6,10,0.4322884012539185,3190,226,1
SHP0001493,US,DE,Kuehne+Nagel,Road,62.0,0.18,6038.3,133,0,87.8,2854.84,46.05,8,12,0.11185006045949214,3308,239,0
SHP0009246,NL,PL,Expeditors,Air,2029.1,6.37,18389.6,247,0,97.7,92097.87,45.39,9,12,0.06552962298025135,3342,225,0
SHP0015962,CN,VN,DB Schenker,Rail,1134.7,2.95,16480.2,96,0,70.3,4760.3,4.2,15,3,0.18876941457586618,3348,215,0
SHP0004476,GB,CN,Kuehne+Nagel,Road,1001.7,3.75,7207.0,236,0,89.0,45879.61,45.8,8,1,0.11185006045949214,3308,194,0
SHP0016924,TR,GB,DB Schenker,Road,395.5,2.35,18284.7,122,0,91.7,8397.2,21.23,12,4,0.18876941457586618,3348,229,1
SHP0006917,VN,IN,CMA-CGM,Sea,671.6,1.74,4922.1,83,0,84.0,26035.86,38.77,27,12,0.4322884012539185,3190,203,0
SHP0011236,CN,GB,MaerskX,Rail,1522.5,6.76,1020.4,48,1,102.3,72110.78,47.36,14,11,0.15361354702146962,3307,205,0
SHP0013729,IN,US,CMA-CGM,Sea,1007.5,6.0,12980.5,358,0,114.8,27073.03,26.87,32,1,0.4322884012539185,3190,230,1
SHP0006145,FR,US,MaerskX,Sea,619.2,2.99,5638.7,381,0,94.2,21484.54,34.7,29,4,0.15361354702146962,3307,201,0
SHP0010124,VN,CN,Expeditors,Road,974.0,2.9,14716.6,292,0,105.4,7590.12,7.79,10,8,0.06552962298025135,3342,218,0
SHP0017499,DE,FR,CMA-CGM,Air,2229.1,9.21,4403.7,369,0,94.3,28635.82,12.85,4,4,0.4322884012539185,3190,232,0
SHP0012544,CN,PL,DB Schenker,Road,1569.0,5.95,1407.0,279,0,100.9,92346.02,58.86,7,2,0.18876941457586618,3348,206,0
SHP0001982,DE,IN,DB Schenker,Rail,856.0,5.56,9563.9,117,0,118.8,33530.19,39.17,16,7,0.18876941457586618,3348,231,0
SHP0006415,NL,FR,Kuehne+Nagel,Air,1908.4,5.23,7317.2,129,0,104.5,74859.34,39.23,6,12,0.11185006045949214,3308,247,0
SHP0019403,PL,CN,Expeditors,Rail,115.0,0.46,8337.3,484,0,109.1,2860.52,24.87,15,5,0.06552962298025135,3342,226,0
SHP0002233,CN,IN,DB Schenker,Rail,1294.1,3.24,10425.2,479,0,120.2,44869.95,34.67,16,2,0.18876941457586618,3348,228,0
SHP0017037,NL,PL,MaerskX,Air,1229.0,5.61,18147.5,279,0,114.0,41859.92,34.06,7,11,0.15361354702146962,3307,225,0
SHP0017449,VN,IN,CMA-CGM,Air,1525.1,7.75,4251.1,114,0,75.1,47422.95,31.09,4,11,0.4322884012539185,3190,203,0
SHP0014781,FR,VN,DHL-Freight,Road,1807.8,11.71,8020.0,25,0,108.0,95276.83,52.7,7,3,0.2991150442477876,3390,212,0
SHP0007103,DE,IN,MaerskX,Rail,1593.8,5.65,1444.6,143,0,94.5,61380.33,38.51,14,9,0.15361354702146962,3307,231,0
SHP0016704,FR,TR,Expeditors,Air,331.6,2.07,11374.2,488,0,89.1,6437.67,19.41,5,2,0.06552962298025135,3342,222,0
SHP0017512,VN,NL,CMA-CGM,Rail,2819.7,7.26,6093.0,489,0,85.2,109282.35,38.76,12,3,0.4322884012539185,3190,241,0
SHP0014388,GB,TR,MaerskX,Road,2742.4,8.64,15200.7,141,1,109.9,100820.14,36.76,10,6,0.15361354702146962,3307,230,0
SHP0000177,VN,GB,CMA-CGM,Air,3009.5,12.12,16582.7,425,0,98.9,148936.03,49.49,7,1,0.4322884012539185,3190,227,0
SHP0008840,DE,FR,DHL-Freight,Rail,2816.5,7.79,17766.7,382,0,82.6,70900.36,25.17,17,3,0.2991150442477876,3390,232,0
SHP0013245,NL,US,Expeditors,Road,5674.0,15.72,7494.1,345,0,84.6,55735.66,9.82,8,1,0.06552962298025135,3342,215,0
SHP0005379,US,NL,MaerskX,Air,688.8,1.8,11972.6,437,1,108.4,17623.78,25.59,6,4,0.15361354702146962,3307,233,0
SHP0006409,TR,CN,DHL-Freight,Sea,2603.2,8.01,4913.1,343,0,110.0,106093.12,40.75,29,10,0.2991150442477876,3390,219,1
SHP0012060,FR,DE,Expeditors,Sea,3091.8,12.55,6631.9,134,0,86.7,12762.56,4.13,29,10,0.06552962298025135,3342,253,0
SHP0016611,IN,TR,CMA-CGM,Road,3048.7,14.01,16588.0,280,0,103.1,157610.21,51.7,9,5,0.4322884012539185,3190,246,0
SHP0006902,PL,TR,Expeditors,Rail,322.3,0.93,1802.6,157,0,102.9,8209.22,25.47,14,12,0.06552962298025135,3342,227,0
SHP0005402,FR,NL,Kuehne+Nagel,Sea,2312.8,6.96,14074.5,480,0,105.0,30652.09,13.25,31,10,0.11185006045949214,3308,249,0
SHP0012538,DE,GB,DHL-Freight,Rail,3270.6,9.7,3266.1,229,0,90.1,83218.55,25.44,15,6,0.2991150442477876,3390,233,0
SHP0013867,PL,VN,Kuehne+Nagel,Road,584.5,2.44,13528.0,342,0,108.5,15165.38,25.95,9,5,0.11185006045949214,3308,225,0
SHP0014447,DE,US,Kuehne+Nagel,Rail,1493.8,7.34,13366.6,218,0,103.3,51665.9,34.59,15,11,0.11185006045949214,3308,206,0
SHP0005862,PL,US,DHL-Freight,Sea,842.2,2.52,15961.6,478,0,94.9,47275.0,56.13,32,6,0.2991150442477876,3390,245,1
SHP0010911,CN,DE,DHL-Freight,Air,1547.7,8.67,16430.8,27,0,91.3,30448.24,19.67,8,3,0.2991150442477876,3390,224,0
SHP0016012,CN,DE,DHL-Freight,Road,1687.1,4.95,5213.3,110,0,90.1,30493.84,18.07,8,4,0.2991150442477876,3390,224,1
SHP0008372,VN,FR,MaerskX,Road,1217.3,3.65,3934.0,366,0,107.0,51498.57,42.31,8,6,0.15361354702146962,3307,226,1
SHP0003010,US,DE,DHL-Freight,Air,1088.3,5.66,12623.6,32,0,100.6,17811.98,16.37,6,11,0.2991150442477876,3390,239,0
SHP0002014,VN,PL,MaerskX,Air,494.5,2.4,9712.8,62,0,103.7,29090.99,58.83,6,3,0.15361354702146962,3307,245,0
SHP0008797,IN,VN,MaerskX,Sea,812.9,2.58,2118.9,159,0,108.9,28529.79,35.1,29,10,0.15361354702146962,3307,215,1
SHP0007635,CN,VN,DB Schenker,Rail,896.0,2.51,15712.7,77,0,93.3,38407.7,42.87,16,1,0.18876941457586618,3348,215,0
SHP0011691,GB,IN,MaerskX,Road,2042.6,10.92,384.8,37,0,100.6,70161.28,34.35,8,5,0.15361354702146962,3307,220,0
SHP0013301,NL,TR,MaerskX,Road,1514.2,9.28,8292.9,113,0,97.8,83983.8,55.46,8,12,0.15361354702146962,3307,212,0
SHP0017392,TR,CN,DHL-Freight,Road,4190.9,13.11,17138.2,392,0,83.0,112331.9,26.8,11,4,0.2991150442477876,3390,219,0
SHP0010657,TR,DE,DB Schenker,Road,4178.4,17.42,10898.7,419,0,104.1,44149.18,10.57,8,8,0.18876941457586618,3348,218,0
SHP0001277,PL,TR,CMA-CGM,Sea,684.2,2.13,8448.4,377,0,103.3,27186.47,39.73,31,9,0.4322884012539185,3190,227,1
SHP0010974,FR,DE,CMA-CGM,Rail,810.9,2.39,3058.7,409,0,109.5,23646.38,29.16,12,1,0.4322884012539185,3190,253,0
SHP0012422,NL,PL,MaerskX,Road,1616.7,5.41,9647.2,56,0,87.9,26844.56,16.6,8,1,0.15361354702146962,3307,225,0
SHP0014444,CN,VN,CMA-CGM,Sea,2365.6,6.23,10506.7,45,0,98.9,38321.69,16.2,30,10,0.4322884012539185,3190,215,0
SHP0013337,NL,GB,Kuehne+Nagel,Road,1271.3,3.32,5184.6,495,0,93.0,25849.03,20.33,6,5,0.11185006045949214,3308,222,0
SHP0016683,VN,DE,MaerskX,Road,1120.1,5.63,11153.6,107,0,118.7,13635.84,12.17,9,5,0.15361354702146962,3307,222,0
SHP0005810,VN,PL,MaerskX,Sea,1622.1,4.4,9890.7,360,0,80.7,11484.32,7.08,32,2,0.15361354702146962,3307,245,0
SHP0001011,VN,DE,CMA-CGM,Sea,674.3,3.52,9972.4,258,0,106.0,20109.71,29.82,30,6,0.4322884012539185,3190,222,1
SHP0017999,IN,US,Expeditors,Road,233.7,0.71,15304.5,34,0,106.5,2791.72,11.95,9,3,0.06552962298025135,3342,230,0
SHP0016177,FR,NL,CMA-CGM,Air,334.1,1.86,5933.1,447,0,93.3,8350.83,25.0,6,4,0.4322884012539185,3190,249,1
SHP0005099,FR,PL,Kuehne+Nagel,Road,1746.3,9.73,12669.3,264,0,111.3,30487.67,17.46,8,1,0.11185006045949214,3308,212,0
SHP0017535,VN,PL,DHL-Freight,Sea,298.2,1.04,5091.5,33,0,108.6,10016.87,33.59,29,5,0.2991150442477876,3390,245,0
SHP0015363,PL,GB,Kuehne+Nagel,Sea,3822.1,24.0,4416.8,320,0,87.7,171628.73,44.9,30,2,0.11185006045949214,3308,225,1
SHP0007167,VN,IN,DHL-Freight,Rail,1613.6,7.47,17709.1,236,0,103.2,13367.99,8.28,16,12,0.2991150442477876,3390,203,0
SHP0010872,TR,GB,MaerskX,Air,5891.0,19.65,1523.6,8,0,80.9,309340.44,52.51,4,11,0.15361354702146962,3307,229,0
SHP0012094,VN,CN,Expeditors,Road,1362.7,4.71,14928.6,492,0,98.2,49577.22,36.38,8,8,0.06552962298025135,3342,218,0
SHP0004657,NL,CN,DHL-Freight,Air,1422.1,4.56,2507.8,122,0,90.5,13976.64,9.83,5,11,0.2991150442477876,3390,210,1
SHP0015202,CN,VN,Kuehne+Nagel,Sea,1965.2,6.63,2606.3,157,0,87.8,46363.61,23.59,28,11,0.11185006045949214,3308,215,0
SHP0005544,NL,IN,MaerskX,Rail,318.7,1.35,9708.7,422,0,98.8,12441.66,39.04,15,6,0.15361354702146962,3307,230,0
SHP0015062,US,VN,MaerskX,Sea,4568.0,14.57,15518.7,485,0,111.2,35604.02,7.79,34,3,0.15361354702146962,3307,234,1
SHP0013785,PL,NL,Expeditors,Road,1736.9,11.15,8773.3,386,0,86.7,70339.71,40.5,8,1,0.06552962298025135,3342,228,0
SHP0013479,FR,CN,DHL-Freight,Rail,211.8,1.33,15695.3,291,0,108.5,7561.44,35.7,16,3,0.2991150442477876,3390,210,0
SHP0009285,VN,GB,Expeditors,Rail,1760.6,4.87,18777.0,454,0,105.1,24193.94,13.74,17,8,0.06552962298025135,3342,227,0
SHP0006068,GB,VN,DHL-Freight,Road,961.6,4.37,2766.3,309,0,79.6,43187.88,44.91,6,10,0.2991150442477876,3390,230,0
SHP0001132,IN,VN,DHL-Freight,Air,1310.8,5.47,11651.3,239,0,104.2,58575.57,44.69,8,2,0.2991150442477876,3390,215,0
SHP0011615,PL,FR,Expeditors,Sea,1890.7,5.16,6132.2,397,0,97.1,35075.73,18.55,28,2,0.06552962298025135,3342,215,0
SHP0007188,CN,PL,DHL-Freight,Road,2049.2,10.08,14829.7,447,0,97.5,105726.58,51.59,10,4,0.2991150442477876,3390,206,1
SHP0019091,TR,US,Kuehne+Nagel,Road,284.4,1.58,5806.3,311,0,85.1,3766.4,13.24,7,5,0.11185006045949214,3308,215,0
SHP0017096,NL,CN,Kuehne+Nagel,Road,261.9,0.95,8340.5,70,0,109.2,14099.47,53.84,8,1,0.11185006045949214,3308,210,0
SHP0007828,FR,US,MaerskX,Air,558.9,3.04,8668.7,99,0,122.3,15683.75,28.06,6,4,0.15361354702146962,3307,201,0
SHP0015994,CN,VN,DHL-Freight,Rail,3370.8,8.58,18006.5,37,0,123.4,33615.32,9.97,17,2,0.2991150442477876,3390,215,0
SHP0011554,DE,FR,CMA-CGM,Air,2907.6,10.72,11600.6,444,0,102.7,124077.22,42.67,8,2,0.4322884012539185,3190,232,0
SHP0012901,DE,PL,MaerskX,Air,1462.6,7.25,16017.5,351,0,95.7,47974.27,32.8,8,2,0.15361354702146962,3307,209,0
SHP0006245,DE,PL,DHL-Freight,Rail,716.9,2.02,2826.3,319,0,95.6,19127.43,26.68,12,1,0.2991150442477876,3390,209,0
SHP0018208,DE,CN,DHL-Freight,Sea,379.8,1.09,18978.9,298,0,94.4,7692.96,20.26,33,12,0.2991150442477876,3390,234,0
SHP0018081,US,VN,DB Schenker,Rail,4673.8,11.87,13446.0,313,0,109.5,140338.09,30.03,16,12,0.18876941457586618,3348,234,0
SHP0012325,IN,CN,MaerskX,Rail,3766.2,22.21,3432.6,202,0,110.5,176405.78,46.84,14,2,0.15361354702146962,3307,232,0
SHP0003715,CN,PL,CMA-CGM,Sea,2121.5,10.33,7176.5,227,0,84.1,78000.97,36.77,33,10,0.4322884012539185,3190,206,1
SHP0019551,GB,TR,CMA-CGM,Rail,2935.3,18.42,9232.6,26,0,96.7,76765.49,26.15,15,6,0.4322884012539185,3190,230,1
SHP0005224,VN,IN,Kuehne+Nagel,Air,349.0,2.1,16773.1,468,0,102.9,5963.42,17.09,8,1,0.11185006045949214,3308,203,0
SHP0008275,GB,TR,MaerskX,Sea,507.3,1.27,15002.9,454,0,105.8,11699.91,23.06,32,8,0.15361354702146962,3307,230,0
SHP0009352,CN,IN,DB Schenker,Road,1111.7,2.82,10104.4,445,0,110.2,14869.67,13.38,8,3,0.18876941457586618,3348,228,1
SHP0002154,FR,US,Expeditors,Air,1695.8,4.57,14501.8,360,0,103.4,13148.99,7.75,7,3,0.06552962298025135,3342,201,0
SHP0010183,FR,VN,DB Schenker,Rail,717.0,2.65,13842.3,213,0,106.5,27178.8,37.91,16,3,0.18876941457586618,3348,212,0
SHP0010301,TR,GB,Expeditors,Sea,2103.4,6.98,17134.2,140,0,107.3,42419.57,20.17,30,1,0.06552962298025135,3342,229,1
SHP0017670,CN,IN,MaerskX,Air,1838.5,6.85,6982.9,259,0,96.4,88099.56,47.92,5,2,0.15361354702146962,3307,228,0
SHP0012026,FR,VN,Kuehne+Nagel,Rail,952.9,5.77,15361.9,308,0,83.9,49382.2,51.82,16,7,0.11185006045949214,3308,212,0
SHP0010186,US,IN,DHL-Freight,Road,2441.3,7.42,12967.6,458,0,82.0,126714.34,51.9,9,3,0.2991150442477876,3390,230,1
SHP0011453,FR,CN,MaerskX,Rail,2685.8,6.92,4857.0,155,0,108.5,126824.69,47.22,15,3,0.15361354702146962,3307,210,0
SHP0003777,DE,CN,Kuehne+Nagel,Sea,1107.4,4.14,18637.0,271,0,85.3,25328.52,22.87,32,11,0.11185006045949214,3308,234,0
SHP0006614,IN,NL,Expeditors,Road,774.6,2.14,16383.4,223,0,113.7,20428.78,26.37,11,6,0.06552962298025135,3342,191,0
SHP0016681,US,NL,DB Schenker,Rail,1399.1,6.51,772.4,275,1,107.6,60526.9,43.26,12,12,0.18876941457586618,3348,233,0
SHP0005572,US,GB,DB Schenker,Road,1777.1,8.57,12091.8,397,0,108.8,8291.78,4.67,9,5,0.18876941457586618,3348,226,0
SHP0019850,CN,FR,MaerskX,Air,762.4,2.78,5225.7,253,0,97.6,27172.99,35.64,6,3,0.15361354702146962,3307,211,0
SHP0014688,FR,GB,Expeditors,Air,1510.7,4.82,2979.9,129,0,87.7,38957.93,25.79,5,8,0.06552962298025135,3342,215,0
SHP0011383,VN,GB,CMA-CGM,Sea,1031.6,2.95,561.5,209,0,117.8,4563.26,4.42,30,4,0.4322884012539185,3190,227,0
SHP0017819,PL,FR,Kuehne+Nagel,Air,1523.5,5.46,16782.9,224,0,121.5,42328.62,27.78,9,2,0.11185006045949214,3308,215,0
SHP0005451,GB,IN,Expeditors,Rail,1375.8,3.49,7781.8,370,0,99.8,40625.33,29.53,14,1,0.06552962298025135,3342,220,0
SHP0013083,GB,IN,MaerskX,Rail,1186.5,4.67,8605.8,100,0,110.5,13848.11,11.67,14,6,0.15361354702146962,3307,220,1
SHP0017475,FR,IN,MaerskX,Sea,747.0,4.09,6109.8,485,0,98.1,6963.03,9.32,29,3,0.15361354702146962,3307,193,0
SHP0002079,IN,GB,MaerskX,Air,2572.1,8.67,3686.1,240,0,92.1,132152.67,51.38,6,3,0.15361354702146962,3307,221,0
SHP0010584,CN,US,MaerskX,Rail,2554.5,9.57,13110.0,300,0,100.3,68733.68,26.91,14,1,0.15361354702146962,3307,215,0
SHP0018383,US,NL,DHL-Freight,Rail,1027.3,3.83,17262.4,446,0,100.8,60797.64,59.18,16,3,0.2991150442477876,3390,233,0
SHP0000782,CN,GB,DB Schenker,Sea,403.1,2.67,9851.7,254,0,92.0,2708.7,6.72,29,7,0.18876941457586618,3348,205,0
SHP0011334,GB,TR,DHL-Freight,Road,541.9,2.26,16317.5,103,0,96.5,22136.36,40.85,10,6,0.2991150442477876,3390,230,0
SHP0008323,PL,US,Expeditors,Road,834.0,2.26,16389.1,99,0,108.4,25472.09,30.54,9,7,0.06552962298025135,3342,245,0
SHP0012377,US,VN,Expeditors,Air,3404.3,13.98,15865.5,196,0,113.4,15743.27,4.62,8,5,0.06552962298025135,3342,234,0
SHP0007552,PL,VN,Expeditors,Sea,1323.7,4.58,14869.6,215,0,125.8,63916.33,48.29,32,9,0.06552962298025135,3342,225,0
SHP0001546,DE,VN,DHL-Freight,Rail,1790.4,5.85,11578.9,492,0,96.8,86450.09,48.29,14,1,0.2991150442477876,3390,231,0
SHP0011365,CN,US,MaerskX,Sea,1141.2,3.14,18908.2,202,0,111.3,66244.89,58.05,35,5,0.15361354702146962,3307,215,0
SHP0004297,PL,GB,DHL-Freight,Air,797.5,3.57,843.2,401,0,97.6,31347.45,39.31,4,7,0.2991150442477876,3390,225,0
SHP0001364,IN,CN,CMA-CGM,Air,1883.7,7.57,7991.6,381,0,93.7,110087.99,58.44,6,5,0.4322884012539185,3190,232,0
SHP0018856,FR,US,Expeditors,Road,2355.6,6.83,5915.4,295,0,108.2,103111.8,43.77,8,4,0.06552962298025135,3342,201,0
SHP0005132,IN,CN,Expeditors,Sea,429.3,1.09,681.3,420,1,114.6,19640.89,45.75,28,1,0.06552962298025135,3342,232,0
SHP0010109,FR,NL,MaerskX,Rail,2638.2,8.01,486.2,325,0,102.7,17479.17,6.63,12,5,0.15361354702146962,3307,249,1
SHP0016793,VN,DE,Kuehne+Nagel,Air,3248.3,13.05,18277.7,233,0,78.6,47726.72,14.69,9,10,0.11185006045949214,3308,222,0
SHP0007662,GB,IN,DB Schenker,Road,1039.5,6.07,7487.3,24,0,117.3,58295.57,56.08,8,6,0.18876941457586618,3348,220,0
SHP0010415,DE,TR,Kuehne+Nagel,Sea,214.6,1.31,1124.1,171,0,101.9,12765.03,59.48,28,6,0.11185006045949214,3308,232,0
SHP0008933,DE,GB,Kuehne+Nagel,Rail,1450.2,5.04,10419.1,73,0,112.8,19587.4,13.51,14,3,0.11185006045949214,3308,233,0
SHP0007505,IN,PL,CMA-CGM,Road,98.6,0.28,12974.0,131,0,107.7,5061.5,51.33,8,4,0.4322884012539185,3190,187,1
SHP0010573,VN,TR,DHL-Freight,Road,2507.7,7.68,5471.5,426,0,72.8,10567.6,4.21,7,6,0.2991150442477876,3390,224,1
SHP0009222,DE,US,Kuehne+Nagel,Sea,1641.8,10.38,9238.8,288,0,94.6,58705.35,35.76,32,12,0.11185006045949214,3308,206,0
SHP0017137,FR,US,MaerskX,Sea,444.0,1.27,12828.8,98,0,98.9,22265.55,50.15,31,2,0.15361354702146962,3307,201,1
SHP0012550,NL,DE,Kuehne+Nagel,Air,1235.6,4.15,7461.0,383,0,83.0,35824.49,28.99,6,4,0.11185006045949214,3308,231,0
SHP0002270,PL,VN,CMA-CGM,Sea,545.8,1.4,13991.4,384,0,119.6,5347.87,9.8,31,1,0.4322884012539185,3190,225,1
SHP0005457,NL,PL,Kuehne+Nagel,Sea,4161.1,12.39,706.9,70,0,105.5,80638.85,19.38,27,1,0.11185006045949214,3308,225,0
SHP0006553,NL,US,MaerskX,Road,3333.7,11.07,5016.0,252,0,105.6,141294.91,42.38,6,6,0.15361354702146962,3307,215,0
SHP0005530,PL,US,MaerskX,Road,842.7,3.37,2974.1,107,1,98.3,39107.29,46.41,6,12,0.15361354702146962,3307,245,0
SHP0008861,FR,DE,Expeditors,Sea,419.8,2.58,9307.4,257,0,97.1,23025.11,54.85,29,9,0.06552962298025135,3342,253,0
SHP0015746,US,IN,Kuehne+Nagel,Road,915.4,4.0,9216.2,151,0,97.3,5231.36,5.71,6,3,0.11185006045949214,3308,230,0
SHP0005781,CN,GB,MaerskX,Sea,214.5,0.92,5771.3,377,0,93.9,1502.08,7.0,30,12,0.15361354702146962,3307,205,0
SHP0008509,VN,PL,Expeditors,Air,494.3,1.85,5297.6,415,0,97.6,29484.42,59.65,6,3,0.06552962298025135,3342,245,0
SHP0005294,US,GB,Kuehne+Nagel,Rail,1309.1,5.04,18630.6,155,0,99.0,45918.81,35.08,16,6,0.11185006045949214,3308,226,0
SHP0012585,NL,DE,CMA-CGM,Rail,1862.8,5.3,3050.5,106,0,85.8,91312.64,49.02,13,3,0.4322884012539185,3190,231,0
SHP0000040,PL,US,CMA-CGM,Sea,399.6,1.47,18729.6,430,0,106.2,19359.1,48.45,34,9,0.4322884012539185,3190,245,0
SHP0017628,TR,IN,Kuehne+Nagel,Air,874.0,5.39,5686.0,231,0,122.5,15460.45,17.69,7,4,0.11185006045949214,3308,202,0
SHP0010931,TR,US,DB Schenker,Road,188.6,1.05,17036.7,306,0,92.9,1028.89,5.46,9,8,0.18876941457586618,3348,215,1
SHP0009631,TR,DE,MaerskX,Air,985.6,3.06,6226.6,178,0,96.8,48920.42,49.64,4,2,0.15361354702146962,3307,218,0
SHP0019049,DE,PL,Kuehne+Nagel,Road,1341.5,8.02,11917.0,336,0,82.2,69925.76,52.13,8,3,0.11185006045949214,3308,209,0
SHP0000648,FR,NL,Expeditors,Rail,1677.5,6.78,7377.4,7,0,111.2,40565.15,24.18,14,1,0.06552962298025135,3342,249,0
SHP0017638,NL,TR,DHL-Freight,Air,2730.8,9.11,18563.7,448,0,99.0,126156.65,46.2,7,3,0.2991150442477876,3390,212,0
SHP0003258,IN,VN,Expeditors,Sea,940.3,4.62,14090.8,242,0,112.9,24103.11,25.63,32,9,0.06552962298025135,3342,215,0
SHP0013346,FR,VN,DB Schenker,Road,4337.7,14.12,6102.8,409,0,100.3,141959.82,32.73,9,7,0.18876941457586618,3348,212,0
SHP0017991,GB,FR,DHL-Freight,Sea,987.3,3.95,3851.8,211,0,107.0,27927.19,28.29,30,1,0.2991150442477876,3390,218,1
SHP0007294,PL,NL,CMA-CGM,Sea,621.4,4.01,1595.8,218,0,83.7,36340.4,58.48,27,2,0.4322884012539185,3190,228,0
SHP0008648,TR,US,MaerskX,Rail,791.8,4.36,14952.4,295,0,94.1,4933.22,6.23,16,3,0.15361354702146962,3307,215,0
SHP0014188,NL,PL,DB Schenker,Rail,1582.0,8.26,10913.8,75,0,78.0,89147.09,56.35,16,12,0.18876941457586618,3348,225,0
SHP0019797,DE,FR,Kuehne+Nagel,Sea,1493.2,4.13,7006.1,391,0,99.4,10450.75,7.0,30,6,0.11185006045949214,3308,232,0
SHP0003074,NL,DE,DB Schenker,Road,2015.4,8.61,460.7,382,1,99.4,33355.63,16.55,8,8,0.18876941457586618,3348,231,0
SHP0010876,FR,TR,Expeditors,Road,1101.5,7.03,1050.4,439,0,108.0,18984.18,17.23,6,5,0.06552962298025135,3342,222,0
SHP0016762,GB,FR,MaerskX,Road,2915.6,10.16,10769.8,307,0,111.6,122098.45,41.88,8,2,0.15361354702146962,3307,218,0
SHP0016836,TR,GB,Expeditors,Sea,1462.1,5.82,1409.3,488,1,104.6,43663.12,29.86,27,2,0.06552962298025135,3342,229,1
SHP0010517,US,PL,Kuehne+Nagel,Rail,2080.5,8.22,5910.1,292,0,97.3,122142.92,58.71,14,11,0.11185006045949214,3308,224,0
SHP0015700,FR,TR,DHL-Freight,Air,1181.8,6.06,17887.6,294,0,95.8,14589.21,12.34,8,8,0.2991150442477876,3390,222,1
SHP0016068,DE,TR,DB Schenker,Rail,1798.8,6.76,12489.8,199,0,86.1,75914.33,42.2,15,5,0.18876941457586618,3348,232,0
SHP0018072,DE,CN,MaerskX,Road,1365.3,6.8,3662.2,374,0,73.7,21985.9,16.1,9,3,0.15361354702146962,3307,234,0
SHP0017187,US,PL,MaerskX,Air,1473.5,5.66,17027.1,206,0,128.0,78999.3,53.61,8,7,0.15361354702146962,3307,224,0
SHP0009812,FR,GB,Expeditors,Sea,1172.9,5.71,6864.8,392,0,103.7,56783.9,48.41,29,6,0.06552962298025135,3342,215,0
SHP0000098,NL,TR,MaerskX,Air,4157.8,13.08,18263.0,352,0,111.9,134391.28,32.32,7,7,0.15361354702146962,3307,212,0
SHP0011551,FR,TR,Expeditors,Sea,1625.0,9.02,4622.1,434,0,132.2,56264.97,34.62,28,3,0.06552962298025135,3342,222,1
SHP0015508,GB,IN,DB Schenker,Rail,1404.3,4.22,14817.7,427,0,96.3,35747.04,25.46,14,2,0.18876941457586618,3348,220,0
SHP0007513,VN,CN,Kuehne+Nagel,Air,180.0,0.52,14644.7,415,0,82.4,8953.38,49.74,8,11,0.11185006045949214,3308,218,0
SHP0003734,US,TR,MaerskX,Air,728.4,4.73,12198.4,176,0,107.2,36880.97,50.63,6,7,0.15361354702146962,3307,204,1
SHP0007074,VN,FR,MaerskX,Road,6655.2,29.71,14105.9,294,0,99.2,328817.6,49.41,11,1,0.15361354702146962,3307,226,0
SHP0016872,GB,TR,Kuehne+Nagel,Air,615.9,1.64,9855.4,327,0,97.0,3540.08,5.75,6,2,0.11185006045949214,3308,230,0
SHP0008104,VN,DE,MaerskX,Sea,1072.0,4.8,11316.2,197,0,111.9,31710.11,29.58,33,1,0.15361354702146962,3307,222,1
SHP0012495,DE,TR,DB Schenker,Rail,766.5,2.06,8454.9,208,0,86.2,4025.28,5.25,15,6,0.18876941457586618,3348,232,0
SHP0018873,VN,PL,MaerskX,Air,2675.2,17.09,9240.0,294,0,113.5,23098.73,8.63,6,10,0.15361354702146962,3307,245,0
SHP0013872,PL,DE,MaerskX,Air,1160.4,7.34,16468.6,282,0,95.8,42715.94,36.81,7,2,0.15361354702146962,3307,238,0
